security_code,security_name,board,listing_date,prediction_date,prediction_date_source,log_offline_oversubscription,first_day_return_pct,inquiry_announcement_date,inquiry_start_date,sw_level1_industry_code,sw_level2_industry_code,primary_underwriter,offline_market_value_threshold_10k_yuan,expected_fundraising_100m_yuan,log_expected_fundraising,industry_pe_at_ipo_factor,comparable_pe_avg_ex_nonrecurring_factor,latest_revenue_100m_yuan,log_latest_revenue,revenue_cagr_3y_pct,issue_pb_factor,board_turnover_ma20,board_turnover_pct_rank_1y,board_turnover_ma20_over_ma60,board_return_ma20,underwriter_prior_ipo_count,underwriter_prior_log_oversub_mean,underwriter_prior_first_day_return_mean,underwriter_prior_break_rate,sw_l1_prior_ipo_count,sw_l1_prior_log_oversub_mean,sw_l1_prior_first_day_return_mean,sw_l1_prior_break_rate
688271.SH,联影医疗,科创板,2022-08-22,2022-08-05,inquiry_start_date,7.213785171010335,64.9253731343284,2022-07-29,2022-08-05,1000042199000000,1000042278000000,中信证券股份有限公司,6000.0,127.443351,4.85548795888409,34.85,70.34,72.537557,4.297796255305012,56.03,5.75,547.458,0.753968253968254,0.08184585955542434,2.6800000000000006,84.0,7.722056420825089,171.6667623012085,0.14285714285714285,121.0,7.709881656130516,158.38482759300393,0.12396694214876033
688381.SH,帝奥微,科创板,2022-08-23,2022-08-08,inquiry_start_date,7.861702732381254,15.8109404990403,2022-08-03,2022-08-08,1000042193000000,1000042243000000,中信建投证券股份有限公司,6000.0,17.12322,2.8971939890215737,27.82,72.34,5.076502,1.8044292014655023,92.74,3.58,564.0955,0.8253968253968254,0.0967927483941382,6.5,66.0,7.631110463248217,179.5419060087552,0.06060606060606061,112.0,7.61467578036322,151.75947031140487,0.09821428571428571
920985.BJ,海泰新能,北交所,2022-08-08,2022-08-08,listing_date,,27.4033149171271,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301282.SZ,金禄电子,创业板,2022-08-26,2022-08-10,inquiry_start_date,8.224046964291407,31.0072416063199,2022-08-03,2022-08-10,1000042193000000,1000042244000000,国金证券股份有限公司,6000.0,9.171374,2.3195773041796848,27.98,34.43,13.275281,2.658529440111904,,2.97,1992.2760000000003,0.23809523809523808,0.046305195193965254,3.9899999999999998,26.0,8.043639369257113,135.3686944456005,0.038461538461538464,113.0,7.616861859584619,150.55638597678217,0.09734513274336283
688370.SH,丛麟科技,科创板,2022-08-25,2022-08-10,inquiry_start_date,7.90309195115301,-23.8955823293173,2022-08-05,2022-08-10,1000042218000000,1000042349000000,中信证券股份有限公司,6000.0,21.83096,3.1281175095919274,20.72,38.37,6.666836,2.0369040139736483,,2.38,588.5975000000001,0.8690476190476191,0.11266313441775089,12.97,85.0,7.716076759062563,170.41098125218642,0.1411764705882353,30.0,8.04215302758636,157.56355057049512,0.06666666666666667
301152.SZ,天力锂能,创业板,2022-08-29,2022-08-11,inquiry_start_date,7.935451669761261,20.5087719298246,2022-08-08,2022-08-11,1000042210000000,1000042320000000,民生证券股份有限公司,6000.0,10.24625,2.4200347397491915,28.11,63.73,16.6274173,2.8694554910669376,28.68,2.94,2011.5795000000003,0.24603174603174602,0.050360209969751546,1.8299999999999996,40.0,8.089349757929597,179.26766483410867,0.075,69.0,7.820667032092859,170.10452124708007,0.014492753623188406
301192.SZ,泰祥股份,创业板,2022-08-11,2022-08-11,listing_date,,80.3362200713194,,,1000042194000000,1000042249000000,长江证券承销保荐有限公司,,,,30.42,33.18,1.60378,0.9569642353701637,,3.45,2011.5795000000003,0.24603174603174602,0.050360209969751546,1.8299999999999996,19.0,8.15359695977247,182.7357515620213,0.05263157894736842,23.0,8.03744477549516,206.65477681724082,0.043478260869565216
301270.SZ,汉仪股份,创业板,2022-08-31,2022-08-11,inquiry_start_date,8.438187018022054,53.8551401869159,2022-08-09,2022-08-11,1000042213000000,1000042334000000,东方证券承销保荐有限公司,6000.0,5.9895,1.944409022929046,46.06,57.93,2.197532,1.1623792622393911,,2.48,2011.5795000000003,0.24603174603174602,0.050360209969751546,1.8299999999999996,13.0,7.771859833896018,139.0751709622353,0.0,68.0,7.50765880602254,127.57064603525887,0.08823529411764706
688247.SH,宣泰医药,科创板,2022-08-25,2022-08-11,inquiry_start_date,8.215289996449696,45.1440768409819,2022-08-08,2022-08-11,1000042199000000,1000042274000000,海通证券股份有限公司,6000.0,6.476177,2.0117215650754896,25.44,62.59,3.154706,1.4242416676811938,50.73,3.92,600.917,0.876984126984127,0.12268717384717953,12.820000000000002,52.0,7.769402472621071,144.84989902576282,0.11538461538461539,122.0,7.705815291498384,157.61876649088362,0.12295081967213115
301336.SZ,趣睡科技,创业板,2022-08-12,2022-08-12,listing_date,,171.036504130029,,,1000042198000000,1000042272000000,中国国际金融股份有限公司,,3.753,1.5587759976318725,26.7,,4.726962,1.7451851981531084,,2.01,2032.155,0.25793650793650796,0.05214830017489591,1.3599999999999999,46.0,7.408688476219449,132.60495541724904,0.17391304347826086,9.0,8.30229102575791,282.6454976521653,0.0
688439.SH,振华风光,科创板,2022-08-26,2022-08-12,inquiry_start_date,7.656768577616326,49.5447081653978,2022-08-09,2022-08-12,1000042212000000,1000042331000000,中信证券股份有限公司,6000.0,12.892188,2.6313266677588727,28.25,113.92,5.023277,1.7956314633743067,39.78,3.45,610.3929999999999,0.8849206349206349,0.12628435992431042,11.370000000000001,86.0,7.718251354319428,168.15160260588985,0.1511627906976744,28.0,7.776507060210457,147.0899838516064,0.10714285714285714
688416.SH,恒烁股份,科创板,2022-08-29,2022-08-15,inquiry_start_date,8.153736301986175,-24.9577637843649,2022-08-10,2022-08-15,1000042193000000,1000042243000000,国元证券股份有限公司,6000.0,8.894122,2.2919408434349724,28.53,44.3,5.76,1.9110228900548727,107.58,3.25,620.8839999999999,0.8968253968253969,0.13328676842802034,9.44,12.0,8.221666401003292,246.30082581586228,0.0,114.0,7.622188044713626,149.5077092717781,0.09649122807017543
301115.SZ,联检科技,创业板,2022-08-31,2022-08-16,inquiry_start_date,7.746326386068326,-19.6195005945303,2022-08-11,2022-08-16,1000042204000000,1000042295000000,东吴证券股份有限公司,6000.0,11.099427,2.4931580961094935,31.51,49.23,10.957998,2.48140034320665,,3.02,2033.8894999999998,0.2619047619047619,0.04343611475240072,1.17,13.0,8.125009165383505,248.8671160828612,0.0,5.0,8.119160353376571,265.7151753903276,0.0
688351.SH,微电生理,科创板,2022-08-31,2022-08-16,inquiry_start_date,7.9247622425034825,-20.351302241066,2022-08-11,2022-08-16,1000042199000000,1000042278000000,华泰联合证券有限责任公司,6000.0,11.075517,2.4911800143570586,35.51,,1.900299,1.0648138351259089,27.2,4.68,624.593,0.9007936507936508,0.13249657309876484,9.3,55.0,7.7703807088735415,136.24878770251868,0.12727272727272726,123.0,7.7099573622703454,156.7043381197462,0.12195121951219512
301296.SZ,新巨丰,创业板,2022-09-02,2022-08-18,inquiry_start_date,7.925089975598532,7.03683342495875,2022-08-15,2022-08-18,1000042198000000,1000042271000000,中信证券股份有限公司,6000.0,6.302582,1.9882279842478676,15.43,52.85,12.41841376,2.596627924855463,,3.47,2050.47,0.2976190476190476,0.04205109962011955,2.54,87.0,7.717544655736633,166.78830496864282,0.14942528735632185,9.0,8.30229102575791,282.6454976521653,0.0
301321.SZ,翰博高新,创业板,2022-08-18,2022-08-18,listing_date,,3.34346504559271,,,1000042193000000,1000042245000000,中信建投证券股份有限公司,,,,28.25,82.44,29.047737,3.402787350325141,,3.01,2050.47,0.2976190476190476,0.04205109962011955,2.54,67.0,7.634552138906919,177.09816025487888,0.05970149253731343,115.0,7.626810203472518,147.9906182017247,0.10434782608695652
301283.SZ,聚胶股份,创业板,2022-09-02,2022-08-19,inquiry_start_date,8.155005164036352,-10.9318656291516,2022-08-16,2022-08-19,1000042190000000,1000042229000000,国泰君安证券股份有限公司,6000.0,5.722984,1.9055321035941377,19.31,56.13,10.537978,2.4456440290899435,,3.2,2065.202,0.32142857142857145,0.04131559667598195,3.2699999999999996,35.0,7.68256128235677,100.6454461434809,0.08571428571428572,56.0,7.925908213201353,144.86902123475554,0.10714285714285714
688293.SH,奥浦迈,科创板,2022-09-02,2022-08-19,inquiry_start_date,7.846802115478519,58.6533665835411,2022-08-16,2022-08-19,1000042199000000,1000042276000000,海通证券股份有限公司,6000.0,6.354262,1.9952800091141891,53.53,54.08,2.126833,1.1400206712292875,90.64,3.17,646.9095,0.9206349206349206,0.14008968667820643,8.1,53.0,7.77781544476878,142.9686570977481,0.11320754716981132,124.0,7.71168965969158,155.2764700523203,0.12903225806451613
301328.SZ,维峰电子,创业板,2022-09-08,2022-08-22,inquiry_start_date,8.136866011364939,11.3578680203046,2022-08-17,2022-08-22,1000042193000000,1000042246000000,申万宏源证券承销保荐有限责任公司,6000.0,7.223204,2.1069599141450976,29.16,85.39,4.085598,1.6264126233727203,,3.36,2088.0645,0.36507936507936506,0.04445238097024529,1.8899999999999997,13.0,7.795263381325105,226.87084694632878,0.07692307692307693,115.0,7.626810203472518,147.9906182017247,0.10434782608695652
301349.SZ,信德新材,创业板,2022-09-09,2022-08-22,inquiry_start_date,8.037043932887837,15.4953917050691,2022-08-17,2022-08-22,1000042210000000,1000042320000000,中信证券股份有限公司,6000.0,8.451362,2.2461588581044825,19.34,79.4,4.91978638,1.7783003637853951,,3.56,2088.0645,0.36507936507936506,0.04445238097024529,1.8899999999999997,88.0,7.719903125280519,164.97294733746455,0.14772727272727273,70.0,7.82230681263098,167.96743911397644,0.014285714285714285
920834.BJ,三维装备,北交所,2022-08-22,2022-08-22,listing_date,,4.42307692307691,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
301231.SZ,荣信文化,创业板,2022-09-08,2022-08-24,inquiry_start_date,8.26864334102303,26.4025107885445,2022-08-19,2022-08-24,1000042214000000,1000042340000000,中原证券股份有限公司,6000.0,3.788321,1.566179828054988,11.69,56.86,3.788565,1.5662307840755676,,2.4,2122.1175,0.43253968253968256,0.050289258986561336,3.7600000000000002,6.0,8.330932064169712,178.3137755326073,0.0,5.0,8.20614753457676,603.2342511296522,0.2
301209.SZ,联合化学,创业板,2022-08-25,2022-08-25,listing_date,,160.869565217391,,,1000042190000000,1000042229000000,中德证券有限责任公司,,2.99,1.3837912309017721,19.07,29.73,5.519405,1.8747831141056155,,1.98,2147.1355,0.45634920634920634,0.0567032937828722,-0.52,2.0,6.593420089775302,98.165449440403,0.0,57.0,7.929927457952845,142.1356723424063,0.12280701754385964
301276.SZ,嘉曼服饰,创业板,2022-09-09,2022-08-25,inquiry_start_date,8.167276076115884,-16.3059517953763,2022-08-22,2022-08-25,1000042197000000,1000042268000000,东兴证券股份有限公司,6000.0,6.243144,1.9800553662802287,13.95,10.29,12.144259,2.5759850853491075,,2.54,2147.1355,0.45634920634920634,0.0567032937828722,-0.52,19.0,8.01062809237568,206.28856838377382,0.10526315789473684,9.0,7.9804268666008795,228.87710460719765,0.1111111111111111
301339.SZ,通行宝,创业板,2022-09-09,2022-08-26,inquiry_start_date,8.020137525126069,10.4898828541001,2022-08-23,2022-08-26,1000042213000000,1000042332000000,华泰联合证券有限责任公司,6000.0,6.563345,2.0233135526522,47.29,27.16,5.93456564,1.936518418784357,,3.31,2136.5955,0.44841269841269843,0.048373499015665455,-1.5,56.0,7.773137521974077,133.4523575249547,0.14285714285714285,69.0,7.521144722138475,126.50230537079014,0.08695652173913043
688114.SH,华大智造,科创板,2022-09-09,2022-08-26,inquiry_start_date,7.798586120983977,14.7052076164258,2022-08-23,2022-08-26,1000042199000000,1000042278000000,中信证券股份有限公司,6000.0,28.455227,3.3828713816151477,36.17,31.06,39.286371,3.6960132231683733,,4.94,681.9970000000001,0.9523809523809523,0.15132377494053473,-3.2199999999999993,89.0,7.723466505141276,163.29342424047132,0.14606741573033707,125.0,7.712770559337876,154.50348522457006,0.128
301161.SZ,唯万密封,创业板,2022-09-14,2022-08-29,inquiry_start_date,8.343209355026787,50.3215434083601,2022-08-25,2022-08-29,1000042211000000,1000042325000000,国信证券股份有限公司,6000.0,6.704838,2.041848443242803,27.29,38.21,4.106826,1.6305780762019795,,2.58,2121.7815,0.43253968253968256,0.03992023843190151,-1.49,23.0,7.598593962859945,186.30998086071202,0.08695652173913043,112.0,7.877923710623476,160.91625114534847,0.08928571428571429
688391.SH,钜泉科技,科创板,2022-09-13,2022-08-29,inquiry_start_date,8.178407560961784,20.0869565217391,2022-08-22,2022-08-29,1000042193000000,1000042243000000,国金证券股份有限公司,6000.0,6.74716,2.0473263245925524,47.38,88.93,4.993416,1.7906615333836888,28.98,3.68,680.847,0.9523809523809523,0.15247974243652762,-3.1399999999999997,27.0,8.05032113203616,131.5034554515531,0.037037037037037035,116.0,7.631207236299177,146.81274966567798,0.10344827586206896
301327.SZ,华宝新能,创业板,2022-09-19,2022-08-31,inquiry_start_date,6.867617113097776,-11.3684210526316,2022-08-29,2022-08-31,1000042210000000,1000042320000000,华泰联合证券有限责任公司,6000.0,9.102493,2.3127822250724543,37.2,128.13,23.1514513,3.1843444735310307,,3.73,2057.873,0.30952380952380953,0.01351560666568008,-0.9400000000000004,57.0,7.777470855362708,131.2951211272204,0.14035087719298245,71.0,7.82533127911347,165.8199454884989,0.014084507042253521
688455.SH,科捷智能,科创板,2022-09-15,2022-08-31,inquiry_start_date,8.005926637121334,-3.19926873857404,2022-08-26,2022-08-31,1000042211000000,1000042326000000,国泰君安证券股份有限公司,6000.0,5.462472,1.8660119071365733,33.29,49.39,12.774049,2.622786314543215,66.19,3.22,669.9884999999999,0.9444444444444444,0.14936349330155463,-2.1999999999999993,36.0,7.695684723514536,97.54607637201887,0.1111111111111111,113.0,7.882041282697841,159.93753691758752,0.08849557522123894
301309.SZ,万得凯,创业板,2022-09-19,2022-09-01,inquiry_start_date,8.391907322265013,-13.6153846153846,2022-08-29,2022-09-01,1000042211000000,1000042322000000,国泰君安证券股份有限公司,6000.0,6.331851,1.9922280078942616,33.13,23.65,7.463666,2.135782413089691,,3.08,2034.9334999999999,0.26587301587301587,0.0028647879709458035,-2.2600000000000007,37.0,7.704069640098504,94.82322920686771,0.13513513513513514,114.0,7.883127996333135,158.50651230656854,0.09649122807017543
301326.SZ,捷邦科技,创业板,2022-09-21,2022-09-01,inquiry_start_date,8.011775120446684,-3.51894818252127,2022-08-30,2022-09-01,1000042193000000,1000042247000000,中信建投证券股份有限公司,6000.0,6.491817,2.013811358229063,29.24,37.42,10.01232729,2.3990153080519163,28.39,2.82,2034.9334999999999,0.26587301587301587,0.0028647879709458035,-2.2600000000000007,67.0,7.634552138906919,177.09816025487888,0.05970149253731343,117.0,7.635884162150994,145.7296232285503,0.10256410256410256
920152.BJ,昆工科技,北交所,2022-09-01,2022-09-01,listing_date,,51.2068965517241,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
920395.BJ,朗鸿科技,北交所,2022-09-01,2022-09-01,listing_date,,-0.176470588235301,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688035.SH,德邦科技,科创板,2022-09-19,2022-09-02,inquiry_start_date,7.818855684385773,64.4622723330442,2022-08-30,2022-09-02,1000042193000000,1000042248000000,东方证券承销保荐有限公司,6000.0,7.963359,2.1931450451266,29.25,52.38,5.843344,1.923276501056111,33.64,3.15,654.5564999999999,0.9285714285714286,0.12566747437156356,-6.019999999999999,14.0,7.819454632762164,132.9880259068553,0.0,118.0,7.63906967874672,144.46480482676156,0.11016949152542373
688184.SH,ST帕瓦,科创板,2022-09-19,2022-09-02,inquiry_start_date,7.926174962631554,-21.7617579028527,2022-08-30,2022-09-02,1000042210000000,1000042320000000,海通证券股份有限公司,6000.0,16.567346,2.8660418378582304,29.25,72.38,8.579038,2.2595771694040563,26.34,2.34,654.5564999999999,0.9285714285714286,0.12566747437156356,-6.019999999999999,54.0,7.77909297570785,141.4072628289665,0.1111111111111111,72.0,7.812029693474364,163.35899595320538,0.027777777777777776
920270.BJ,天铭科技,北交所,2022-09-02,2022-09-02,listing_date,,-8.22784810126583,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
920790.BJ,联迪信息,北交所,2022-09-02,2022-09-02,listing_date,,-2.625,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
688448.SH,磁谷科技,科创板,2022-09-21,2022-09-05,inquiry_start_date,8.315748899027351,-11.0030395136778,2022-08-31,2022-09-05,1000042211000000,1000042322000000,兴业证券股份有限公司,6000.0,5.0755487038,1.8042723067610296,32.99,140.82,3.116054,1.4148949374192705,20.84,2.64,636.6270000000001,0.9126984126984127,0.09806062362230805,-8.53,14.0,7.923099207249914,146.36232086106207,0.0,115.0,7.887552164384717,157.00980015942113,0.10434782608695652
688428.SH,诺诚健华,科创板,2022-09-21,2022-09-06,inquiry_start_date,6.6075767838010595,-15.4125113327289,2022-09-01,2022-09-06,1000042199000000,1000042274000000,中国国际金融股份有限公司,6000.0,41.402542,3.7472083132710017,24.72,,10.430328,2.4362701738079333,,2.32,621.5885000000001,0.9007936507936508,0.07244145976199734,-9.379999999999999,46.0,7.408688476219449,132.60495541724904,0.17391304347826086,126.0,7.713451635223956,153.39397508482287,0.12698412698412698
301227.SZ,森鹰窗业,创业板,2022-09-26,2022-09-07,inquiry_start_date,8.035866724100071,-17.359477124183,2022-09-02,2022-09-07,1000042198000000,1000042272000000,民生证券股份有限公司,6000.0,7.562819,2.1474294583688285,17.62,27.06,9.56626702,2.357666570048772,14.07,2.16,1913.6989999999998,0.19047619047619047,-0.04793265493531462,-5.53,41.0,8.085596146023052,175.395496714492,0.07317073170731707,10.0,8.26457092074197,255.08463122944468,0.0
688132.SH,邦彦技术,科创板,2022-09-23,2022-09-08,inquiry_start_date,7.992144565255604,-15.1662049861496,2022-09-05,2022-09-08,1000042212000000,1000042331000000,国信证券股份有限公司,6000.0,9.272593,2.329479475032086,29.08,48.51,3.083033,1.4068400945972093,,2.85,602.9365,0.8809523809523809,0.038386158444909,-7.449999999999999,24.0,7.629619604200229,180.64379596686402,0.08333333333333333,29.0,7.772378147017556,143.72635365553023,0.10344827586206896
301366.SZ,一博科技,创业板,2022-09-26,2022-09-09,inquiry_start_date,7.96157474844136,-8.18668706962509,2022-09-06,2022-09-09,1000042193000000,1000042244000000,中国国际金融股份有限公司,6000.0,9.424994,2.344206192145131,29.01,40.36,7.09476258,2.0912172574839234,32.22,2.76,1842.9509999999998,0.17857142857142858,-0.074815512488273,-7.430000000000001,47.0,7.391643546593526,129.45564761405802,0.19148936170212766,119.0,7.6405804855167965,143.79251463773872,0.1092436974789916
688387.SH,信科移动-U,科创板,2022-09-26,2022-09-09,inquiry_start_date,7.330994487728544,-3.30578512396694,2022-09-06,2022-09-09,1000042215000000,1000042343000000,申万宏源证券承销保荐有限责任公司,6000.0,41.401481,3.747183290873183,29.01,,56.655544,4.054486408613481,,2.62,589.7015,0.873015873015873,0.015967667834376753,-9.77,14.0,7.819663569185094,211.47706273732706,0.07142857142857142,13.0,7.862071404780257,203.6465653232076,0.07692307692307693
688392.SH,骄成超声,科创板,2022-09-27,2022-09-09,inquiry_start_date,7.7162421125688585,69.4577128406856,2022-09-06,2022-09-09,1000042210000000,1000042320000000,海通证券股份有限公司,6000.0,5.875812,1.9280097456692145,35.95,143.59,3.706328,1.5489079861339037,66.13,3.56,589.7015,0.873015873015873,0.015967667834376753,-9.77,55.0,7.781767193651917,138.44055336111524,0.12727272727272726,73.0,7.813593327298435,160.82309521545116,0.0410958904109589
